Year,Station,Month,Rainfall,StationIndex
1973,M.court,3,89,19
1973,M.court,4,85,19
1973,M.court,5,470,19
1973,M.court,6,428,19
1973,M.court,7,570,19
1973,M.court,8,566,19
1973,M.court,9,327,19
1973,M.court,10,71,19
1973,M.court,11,187,19
1973,M.court,12,79,19
1973,Mymensingh,1,24,22
1973,Mymensingh,2,15,22
1973,Mymensingh,3,0,22
1973,Mymensingh,4,114,22
1973,Mymensingh,5,284,22
1973,Mymensingh,6,262,22
1973,Mymensingh,7,162,22
1973,Mymensingh,8,121,22
1973,Mymensingh,9,0,22
1973,Mymensingh,10,0,22
1973,Mymensingh,11,0,22
1973,Mymensingh,12,0,22
1973,Patuakhali,1,0,23
1973,Patuakhali,2,0,23
1973,Patuakhali,3,0,23
1973,Patuakhali,4,0,23
1973,Patuakhali,5,0,23
1973,Patuakhali,6,0,23
1973,Patuakhali,7,0,23
1973,Patuakhali,8,316,23
1973,Patuakhali,9,328,23
1973,Patuakhali,10,153,23
1973,Patuakhali,11,185,23
1973,Patuakhali,12,64,23
1973,Rajshahi,1,11,24
1973,Rajshahi,2,17,24
1973,Rajshahi,3,0,24
1973,Rajshahi,4,46,24
1973,Rajshahi,5,186,24
1973,Rajshahi,6,491,24
1973,Rajshahi,7,271,24
1973,Rajshahi,8,137,24
1973,Rajshahi,9,586,24
1973,Rajshahi,10,145,24
1973,Rajshahi,11,5,24
1973,Rajshahi,12,19,24
1973,Rangamati,1,0,25
1973,Rangamati,2,0,25
1973,Rangamati,3,35,25
1973,Rangamati,4,181,25
1973,Rangamati,5,377,25
1973,Rangamati,6,453,25
1973,Rangamati,7,608,25
1973,Rangamati,8,481,25
1973,Rangamati,9,133,25
1973,Rangamati,10,138,25
1973,Rangamati,11,126,25
1973,Rangamati,12,2,25
1973,Rangpur,1,8,26
1973,Rangpur,2,7,26
1973,Rangpur,3,8,26
1973,Rangpur,4,23,26
1973,Rangpur,5,392,26
1973,Rangpur,6,744,26
1973,Rangpur,7,192,26
1973,Rangpur,8,94,26
1973,Rangpur,9,531,26
1973,Rangpur,10,222,26
1973,Rangpur,11,12,26
1973,Rangpur,12,4,26
1973,Sandwip,1,2,27
1973,Sandwip,2,20,27
1973,Sandwip,3,95,27
1973,Sandwip,4,206,27
1973,Sandwip,5,620,27
1973,Sandwip,6,580,27
1973,Sandwip,7,717,27
1973,Sandwip,8,854,27
1973,Sandwip,9,634,27
1973,Sandwip,10,65,27
1973,Sandwip,11,356,27
1973,Sandwip,12,41,27
1973,Satkhira,1,0,28
1973,Satkhira,2,1,28
1973,Satkhira,3,0,28
1973,Satkhira,4,42,28
1973,Satkhira,5,171,28
1973,Satkhira,6,186,28
1973,Satkhira,7,290,28
1973,Satkhira,8,320,28
1973,Satkhira,9,295,28
1973,Satkhira,10,153,28
1973,Satkhira,11,102,28
1973,Satkhira,12,134,28
1973,Srimangal,1,0,30
1973,Srimangal,2,108,30
1973,Srimangal,3,16,30
1973,Srimangal,4,318,30
1973,Srimangal,5,559,30
1973,Srimangal,6,553,30
1973,Srimangal,7,378,30
1973,Srimangal,8,181,30
1973,Srimangal,9,150,30
1973,Srimangal,10,80,30
1973,Srimangal,11,88,30
1973,Srimangal,12,37,30
1974,Barisal,1,2,2
1974,Barisal,2,0,2
1974,Barisal,3,149,2
1974,Barisal,4,187,2
1974,Barisal,5,265,2
1974,Barisal,6,289,2
1974,Barisal,7,684,2
1974,Barisal,8,238,2
1974,Barisal,9,361,2
1974,Barisal,10,153,2
1974,Barisal,11,18,2
1974,Barisal,12,0,2
1974,Bhola,1,0,3
1974,Bhola,2,0,3
1974,Bhola,3,218,3
1974,Bhola,4,87,3
1974,Bhola,5,207,3
1974,Bhola,6,433,3
1974,Bhola,7,817,3
1974,Bhola,8,437,3
1974,Bhola,9,341,3
1974,Bhola,10,201,3
1974,Bhola,11,53,3
1974,Bhola,12,0,3
1974,Bogra,1,0,4
1974,Bogra,2,0,4
1974,Bogra,3,68,4
1974,Bogra,4,120,4
1974,Bogra,5,254,4
1974,Bogra,6,221,4
1974,Bogra,7,474,4
1974,Bogra,8,416,4
1974,Bogra,9,130,4
1974,Bogra,10,168,4
1974,Bogra,11,0,4
1974,Bogra,12,3,4
1974,Chandpur,1,0,5
1974,Chandpur,2,0,5
1974,Chandpur,3,274,5
1974,Chandpur,4,127,5
1974,Chandpur,5,330,5
1974,Chandpur,6,360,5
1974,Chandpur,7,578,5
1974,Chandpur,8,210,5
1974,Chandpur,9,2,5
1974,Chandpur,10,18,5
1974,Chandpur,11,1,5
1974,Chandpur,12,0,5
1974,Chittagong,1,7,6
1974,Chittagong,2,0,6
1974,Chittagong,3,158,6
1974,Chittagong,4,80,6
1974,Chittagong,5,323,6
1974,Chittagong,6,958,6
1974,Chittagong,7,943,6
1974,Chittagong,8,529,6
1974,Chittagong,9,347,6
1974,Chittagong,10,308,6
1974,Chittagong,11,63,6
1974,Chittagong,12,0,6
1974,Comilla,1,0,7
1974,Comilla,2,0,7
1974,Comilla,3,84,7
1974,Comilla,4,234,7
1974,Comilla,5,203,7
1974,Comilla,6,488,7
1974,Comilla,7,763,7
1974,Comilla,8,271,7
1974,Comilla,9,442,7
1974,Comilla,10,150,7
1974,Comilla,11,65,7
1974,Comilla,12,0,7
1974,CoxsBazar,1,3,8
1974,CoxsBazar,2,0,8
1974,CoxsBazar,3,158,8
1974,CoxsBazar,4,76,8
1974,CoxsBazar,5,486,8
1974,CoxsBazar,6,832,8
1974,CoxsBazar,7,1291,8
1974,CoxsBazar,8,1059,8
1974,CoxsBazar,9,210,8
1974,CoxsBazar,10,116,8
1974,CoxsBazar,11,88,8
1974,CoxsBazar,12,0,8
1974,Faridpur,1,1,11
1974,Faridpur,2,0,11
1974,Faridpur,3,68,11
1974,Faridpur,4,146,11
1974,Faridpur,5,316,11
1974,Faridpur,6,344,11
1974,Faridpur,7,714,11
1974,Faridpur,8,152,11
1974,Faridpur,9,260,11
1974,Faridpur,10,210,11
1974,Faridpur,11,0,11
1974,Faridpur,12,0,11
1974,Feni,1,4,12
1974,Feni,2,0,12
1974,Feni,3,64,12
1974,Feni,4,130,12
1974,Feni,5,353,12
1974,Feni,6,577,12
1974,Feni,7,1337,12
1974,Feni,8,524,12
1974,Feni,9,361,12
1974,Feni,10,386,12
1974,Feni,11,79,12
1974,Feni,12,0,12
1974,Hatiya,1,3,13
1974,Hatiya,2,0,13
1974,Hatiya,3,256,13
1974,Hatiya,4,48,13
1974,Hatiya,5,264,13
1974,Hatiya,6,434,13
1974,Hatiya,7,793,13
1974,Hatiya,8,399,13
1974,Hatiya,9,613,13
1974,Hatiya,10,118,13
1974,Hatiya,11,89,13
1974,Hatiya,12,0,13
1974,Ishurdi,1,0,14
1974,Ishurdi,2,0,14
1974,Ishurdi,3,84,14
1974,Ishurdi,4,156,14
1974,Ishurdi,5,71,14
1974,Ishurdi,6,191,14
1974,Ishurdi,7,492,14
1974,Ishurdi,8,276,14
1974,Ishurdi,9,210,14
1974,Ishurdi,10,99,14
1974,Ishurdi,11,8,14
1974,Ishurdi,12,0,14
1974,Jessore,1,0,15
1974,Jessore,2,0,15
1974,Jessore,3,112,15
1974,Jessore,4,44,15
1974,Jessore,5,202,15
1974,Jessore,6,160,15
1974,Jessore,7,353,15
1974,Jessore,8,436,15
1974,Jessore,9,225,15
1974,Jessore,10,99,15
1974,Jessore,11,9,15
1974,Jessore,12,0,15
1974,Khepupara,1,0,16
1974,Khepupara,2,0,16
1974,Khepupara,3,129,16
1974,Khepupara,4,44,16
1974,Khepupara,5,238,16
1974,Khepupara,6,287,16
1974,Khepupara,7,615,16
1974,Khepupara,8,403,16
1974,Khepupara,9,450,16
1974,Khepupara,10,240,16
1974,Khepupara,11,1,16
1974,Khepupara,12,0,16
1974,Khulna,1,0,17
1974,Khulna,2,0,17
1974,Khulna,3,174,17
1974,Khulna,4,37,17
1974,Khulna,5,301,17
1974,Khulna,6,251,17
1974,Khulna,7,792,17
1974,Khulna,8,442,17
1974,Khulna,9,452,17
1974,Khulna,10,312,17
1974,Khulna,11,1,17
1974,Khulna,12,0,17
1974,M.court,1,10,19
1974,M.court,2,0,19
1974,M.court,3,76,19
1974,M.court,4,10,19
1974,M.court,5,138,19
1974,M.court,6,797,19
1974,M.court,7,780,19
1974,M.court,8,384,19
1974,M.court,9,379,19
1974,M.court,10,181,19
1974,M.court,11,66,19
1974,M.court,12,0,19
1974,Mymensingh,1,0,22
1974,Mymensingh,2,0,22
1974,Mymensingh,3,0,22
1974,Mymensingh,4,0,22
1974,Mymensingh,5,0,22
1974,Mymensingh,6,0,22
1974,Mymensingh,7,526,22
1974,Mymensingh,8,106,22
1974,Mymensingh,9,217,22
1974,Mymensingh,10,0,22
1974,Mymensingh,11,0,22
1974,Mymensingh,12,0,22
1974,Rajshahi,1,0,24
1974,Rajshahi,2,0,24
1974,Rajshahi,3,92,24
1974,Rajshahi,4,10,24
1974,Rajshahi,5,91,24
1974,Rajshahi,6,172,24
1974,Rajshahi,7,513,24
1974,Rajshahi,8,452,24
1974,Rajshahi,9,263,24
1974,Rajshahi,10,143,24
1974,Rajshahi,11,0,24
1974,Rajshahi,12,0,24
1974,Rangamati,1,1,25
1974,Rangamati,2,0,25
1974,Rangamati,3,0,25
1974,Rangamati,4,0,25
1974,Rangamati,5,0,25
1974,Rangamati,6,441,25
1974,Rangamati,7,489,25
1974,Rangamati,8,317,25
1974,Rangamati,9,401,25
1974,Rangamati,10,252,25
1974,Rangamati,11,23,25
1974,Rangamati,12,0,25
1974,Sandwip,1,22,27
1974,Sandwip,2,0,27
1974,Sandwip,3,207,27
1974,Sandwip,4,114,27
1974,Sandwip,5,251,27
1974,Sandwip,6,783,27
1974,Sandwip,7,1314,27
1974,Sandwip,8,533,27
1974,Sandwip,9,369,27
1974,Sandwip,10,221,27
1974,Sandwip,11,105,27
1974,Sandwip,12,0,27
1974,Satkhira,1,0,28
1974,Satkhira,2,0,28
1974,Satkhira,3,107,28
1974,Satkhira,4,77,28
1974,Satkhira,5,168,28
1974,Satkhira,6,127,28
1974,Satkhira,7,528,28
1974,Satkhira,8,238,28
1974,Satkhira,9,348,28
1974,Satkhira,10,183,28
1974,Satkhira,11,0,28
1974,Satkhira,12,0,28
1974,Srimangal,1,0,30
1974,Srimangal,2,0,30
1974,Srimangal,3,27,30
1974,Srimangal,4,338,30
1974,Srimangal,5,493,30
1974,Srimangal,6,677,30
1974,Srimangal,7,286,30
1974,Srimangal,8,0,30
1974,Srimangal,9,0,30
1974,Srimangal,10,97,30
1974,Srimangal,11,16,30
1974,Srimangal,12,0,30
1974,Sylhet,1,0,31
1974,Sylhet,2,0,31
1974,Sylhet,3,81,31
1974,Sylhet,4,396,31
1974,Sylhet,5,505,31
1974,Sylhet,6,1014,31
1974,Sylhet,7,1128,31
1974,Sylhet,8,854,31
1974,Sylhet,9,714,31
1974,Sylhet,10,448,31
1974,Sylhet,11,8,31
1974,Sylhet,12,0,31
1975,Barisal,1,0,2
1975,Barisal,2,1,2
1975,Barisal,3,0,2
1975,Barisal,4,0,2
1975,Barisal,5,230,2
1975,Barisal,6,353,2
1975,Barisal,7,321,2
1975,Barisal,8,351,2
1975,Barisal,9,0,2
1975,Barisal,10,150,2
1975,Barisal,11,44,2
1975,Barisal,12,0,2
1975,Bhola,1,0,3
1975,Bhola,2,16,3
1975,Bhola,3,0,3
1975,Bhola,4,0,3
1975,Bhola,5,161,3
1975,Bhola,6,428,3
1975,Bhola,7,597,3
1975,Bhola,8,252,3
1975,Bhola,9,320,3
1975,Bhola,10,263,3
1975,Bhola,11,149,3
1975,Bhola,12,0,3
1975,Bogra,1,4,4
1975,Bogra,2,6,4
1975,Bogra,3,24,4
1975,Bogra,4,52,4
1975,Bogra,5,223,4
1975,Bogra,6,112,4
1975,Bogra,7,490,4
1975,Bogra,8,107,4
1975,Bogra,9,204,4
1975,Bogra,10,209,4
1975,Bogra,11,1,4
1975,Bogra,12,0,4
1975,Chandpur,1,0,5
1975,Chandpur,2,0,5
1975,Chandpur,3,1,5
1975,Chandpur,4,2,5
1975,Chandpur,5,101,5
1975,Chandpur,6,161,5
1975,Chandpur,7,474,5
1975,Chandpur,8,124,5
1975,Chandpur,9,147,5
1975,Chandpur,10,15,5
1975,Chandpur,11,7,5
1975,Chandpur,12,0,5
1975,Chittagong,1,0,6
1975,Chittagong,2,5,6
1975,Chittagong,3,0,6
1975,Chittagong,4,65,6
1975,Chittagong,5,251,6
1975,Chittagong,6,389,6
1975,Chittagong,7,906,6
1975,Chittagong,8,294,6
1975,Chittagong,9,312,6
1975,Chittagong,10,231,6
1975,Chittagong,11,145,6
1975,Chittagong,12,0,6
1975,Comilla,1,0,7
1975,Comilla,2,43,7
1975,Comilla,3,6,7
1975,Comilla,4,84,7
1975,Comilla,5,194,7
1975,Comilla,6,259,7
1975,Comilla,7,516,7
1975,Comilla,8,143,7
1975,Comilla,9,258,7
1975,Comilla,10,182,7
1975,Comilla,11,128,7
1975,Comilla,12,0,7
1975,CoxsBazar,1,0,8
1975,CoxsBazar,2,0,8
1975,CoxsBazar,3,0,8
1975,CoxsBazar,4,11,8
1975,CoxsBazar,5,254,8
1975,CoxsBazar,6,484,8
1975,CoxsBazar,7,1293,8
1975,CoxsBazar,8,462,8
1975,CoxsBazar,9,280,8
1975,CoxsBazar,10,667,8
1975,CoxsBazar,11,300,8
1975,CoxsBazar,12,25,8
1975,Dhaka,1,1,9
1975,Dhaka,2,29,9
1975,Dhaka,3,13,9
1975,Dhaka,4,98,9
1975,Dhaka,5,317,9
1975,Dhaka,6,235,9
1975,Dhaka,7,559,9
1975,Dhaka,8,307,9
1975,Dhaka,9,329,9
1975,Dhaka,10,232,9
1975,Dhaka,11,25,9
1975,Dhaka,12,0,9
1975,Faridpur,1,0,11
1975,Faridpur,2,19,11
1975,Faridpur,3,0,11
1975,Faridpur,4,114,11
1975,Faridpur,5,256,11
1975,Faridpur,6,210,11
1975,Faridpur,7,581,11
1975,Faridpur,8,234,11
1975,Faridpur,9,293,11
1975,Faridpur,10,244,11
1975,Faridpur,11,18,11
1975,Faridpur,12,0,11
1975,Feni,1,0,12
1975,Feni,2,63,12
1975,Feni,3,0,12
1975,Feni,4,49,12
1975,Feni,5,163,12
1975,Feni,6,319,12
1975,Feni,7,328,12
1975,Feni,8,250,12
1975,Feni,9,222,12
1975,Feni,10,677,12
1975,Feni,11,147,12
1975,Feni,12,0,12
1975,Hatiya,1,0,13
1975,Hatiya,2,3,13
1975,Hatiya,3,0,13
1975,Hatiya,4,0,13
1975,Hatiya,5,370,13
1975,Hatiya,6,363,13
1975,Hatiya,7,1235,13
1975,Hatiya,8,449,13
1975,Hatiya,9,289,13
1975,Hatiya,10,513,13
1975,Hatiya,11,249,13
1975,Hatiya,12,0,13
1975,Ishurdi,1,4,14
1975,Ishurdi,2,0,14
1975,Ishurdi,3,11,14
1975,Ishurdi,4,178,14
1975,Ishurdi,5,138,14
1975,Ishurdi,6,200,14
1975,Ishurdi,7,624,14
1975,Ishurdi,8,225,14
1975,Ishurdi,9,177,14
1975,Ishurdi,10,178,14
1975,Ishurdi,11,60,14
1975,Ishurdi,12,0,14
1975,Jessore,1,7,15
1975,Jessore,2,0,15
1975,Jessore,3,10,15
1975,Jessore,4,10,15
1975,Jessore,5,130,15
1975,Jessore,6,142,15
1975,Jessore,7,444,15
1975,Jessore,8,128,15
1975,Jessore,9,150,15
1975,Jessore,10,215,15
1975,Jessore,11,7,15
1975,Jessore,12,0,15
1975,Khepupara,1,0,16
1975,Khepupara,2,0,16
1975,Khepupara,3,0,16
1975,Khepupara,4,3,16
1975,Khepupara,5,265,16
1975,Khepupara,6,268,16
1975,Khepupara,7,737,16
1975,Khepupara,8,351,16
1975,Khepupara,9,356,16
1975,Khepupara,10,480,16
1975,Khepupara,11,184,16
1975,Khepupara,12,0,16
1975,M.court,1,0,19
1975,M.court,2,0,19
1975,M.court,3,0,19
1975,M.court,4,108,19
1975,M.court,5,244,19
1975,M.court,6,289,19
1975,M.court,7,903,19
1975,M.court,8,238,19
1975,M.court,9,371,19
1975,M.court,10,599,19
1975,M.court,11,119,19
1975,M.court,12,0,19
1975,Mymensingh,1,0,22
1975,Mymensingh,2,0,22
1975,Mymensingh,3,0,22
1975,Mymensingh,4,8,22
1975,Mymensingh,5,3,22
1975,Mymensingh,6,0,22
1975,Mymensingh,7,0,22
1975,Mymensingh,8,17,22
1975,Mymensingh,9,0,22
1975,Mymensingh,10,0,22
1975,Mymensingh,11,0,22
1975,Mymensingh,12,0,22
1975,Patuakhali,1,0,23
1975,Patuakhali,2,0,23
1975,Patuakhali,3,0,23
1975,Patuakhali,4,18,23
1975,Patuakhali,5,167,23
1975,Patuakhali,6,115,23
1975,Patuakhali,7,479,23
1975,Patuakhali,8,325,23
1975,Patuakhali,9,540,23
1975,Patuakhali,10,275,23
1975,Patuakhali,11,101,23
1975,Patuakhali,12,0,23
1975,Rajshahi,1,9,24
1975,Rajshahi,2,5,24
1975,Rajshahi,3,12,24
1975,Rajshahi,4,55,24
1975,Rajshahi,5,109,24
1975,Rajshahi,6,71,24
1975,Rajshahi,7,381,24
1975,Rajshahi,8,179,24
1975,Rajshahi,9,197,24
1975,Rajshahi,10,125,24
1975,Rajshahi,11,1,24
1975,Rajshahi,12,0,24
1975,Rangamati,1,0,25
1975,Rangamati,2,0,25
1975,Rangamati,3,6,25
1975,Rangamati,4,183,25
1975,Rangamati,5,108,25
1975,Rangamati,6,508,25
1975,Rangamati,7,649,25
1975,Rangamati,8,262,25
1975,Rangamati,9,220,25
1975,Rangamati,10,195,25
1975,Rangamati,11,115,25
1975,Rangamati,12,0,25
1975,Rangpur,1,2,26
1975,Rangpur,2,6,26
1975,Rangpur,3,3,26
1975,Rangpur,4,146,26
1975,Rangpur,5,445,26
1975,Rangpur,6,116,26
1975,Rangpur,7,468,26
1975,Rangpur,8,164,26
1975,Rangpur,9,290,26
1975,Rangpur,10,123,26
1975,Rangpur,11,0,26
1975,Rangpur,12,0,26
1975,Satkhira,1,6,28
1975,Satkhira,2,35,28
1975,Satkhira,3,0,28
1975,Satkhira,4,19,28
1975,Satkhira,5,117,28
1975,Satkhira,6,219,28
1975,Satkhira,7,692,28
1975,Satkhira,8,0,28
1975,Satkhira,9,152,28
1975,Satkhira,10,138,28
1975,Satkhira,11,13,28
1975,Satkhira,12,0,28
1975,Srimangal,1,0,30
1975,Srimangal,2,0,30
1975,Srimangal,3,0,30
1975,Srimangal,4,0,30
1975,Srimangal,5,305,30
1975,Srimangal,6,285,30
1975,Srimangal,7,253,30
1975,Srimangal,8,0,30
1975,Srimangal,9,147,30
1975,Srimangal,10,106,30
1975,Srimangal,11,83,30
1975,Srimangal,12,0,30
1975,Sylhet,1,0,31
1975,Sylhet,2,31,31
1975,Sylhet,3,64,31
1975,Sylhet,4,255,31
1975,Sylhet,5,567,31
1975,Sylhet,6,0,31
1975,Sylhet,7,1061,31
1975,Sylhet,8,737,31
1975,Sylhet,9,466,31
1975,Sylhet,10,171,31
1975,Sylhet,11,92,31
1975,Sylhet,12,0,31
1976,Barisal,1,0,2
1976,Barisal,2,20,2
1976,Barisal,3,2,2
1976,Barisal,4,100,2
1976,Barisal,5,164,2
1976,Barisal,6,330,2
1976,Barisal,7,350,2
1976,Barisal,8,379,2
1976,Barisal,9,305,2
1976,Barisal,10,147,2
1976,Barisal,11,23,2
1976,Barisal,12,25,2
1976,Bhola,1,0,3
1976,Bhola,2,45,3
1976,Bhola,3,1,3
1976,Bhola,4,86,3
1976,Bhola,5,281,3
1976,Bhola,6,414,3
1976,Bhola,7,530,3
1976,Bhola,8,669,3
1976,Bhola,9,212,3
1976,Bhola,10,153,3
1976,Bhola,11,42,3
1976,Bhola,12,0,3
1976,Bogra,1,0,4
1976,Bogra,2,11,4
1976,Bogra,3,22,4
1976,Bogra,4,45,4
1976,Bogra,5,157,4
1976,Bogra,6,396,4
1976,Bogra,7,429,4
1976,Bogra,8,453,4
1976,Bogra,9,296,4
1976,Bogra,10,69,4
1976,Bogra,11,4,4
1976,Bogra,12,0,4
1976,Chandpur,1,0,5
1976,Chandpur,2,0,5
1976,Chandpur,3,0,5
1976,Chandpur,4,0,5
1976,Chandpur,5,27,5
1976,Chandpur,6,182,5
1976,Chandpur,7,110,5
1976,Chandpur,8,0,5
1976,Chandpur,9,37,5
1976,Chandpur,10,6,5
1976,Chandpur,11,0,5
1976,Chandpur,12,0,5
1976,Chittagong,1,0,6
1976,Chittagong,2,6,6
1976,Chittagong,3,2,6
1976,Chittagong,4,50,6
1976,Chittagong,5,123,6
1976,Chittagong,6,1041,6
1976,Chittagong,7,0,6
1976,Chittagong,8,377,6
1976,Chittagong,9,96,6
1976,Chittagong,10,163,6
1976,Chittagong,11,251,6
1976,Chittagong,12,10,6
1976,Comilla,1,0,7
1976,Comilla,2,10,7
1976,Comilla,3,49,7
1976,Comilla,4,44,7
1976,Comilla,5,266,7
1976,Comilla,6,521,7
1976,Comilla,7,517,7
1976,Comilla,8,435,7
1976,Comilla,9,17,7
1976,Comilla,10,96,7
1976,Comilla,11,10,7
1976,Comilla,12,0,7
1976,CoxsBazar,1,0,8
1976,CoxsBazar,2,0,8
1976,CoxsBazar,3,0,8
1976,CoxsBazar,4,86,8
1976,CoxsBazar,5,244,8
1976,CoxsBazar,6,889,8
1976,CoxsBazar,7,50,8
1976,CoxsBazar,8,671,8
1976,CoxsBazar,9,49,8
1976,CoxsBazar,10,235,8
1976,CoxsBazar,11,275,8
1976,CoxsBazar,12,0,8
1976,Dhaka,1,0,9
1976,Dhaka,2,7,9
1976,Dhaka,3,117,9
1976,Dhaka,4,34,9
1976,Dhaka,5,459,9
1976,Dhaka,6,627,9
1976,Dhaka,7,346,9
1976,Dhaka,8,361,9
1976,Dhaka,9,165,9
1976,Dhaka,10,114,9
1976,Dhaka,11,8,9
1976,Dhaka,12,0,9
1976,Faridpur,1,0,11
1976,Faridpur,2,18,11
1976,Faridpur,3,0,11
1976,Faridpur,4,103,11
1976,Faridpur,5,403,11
1976,Faridpur,6,315,11
1976,Faridpur,7,598,11
1976,Faridpur,8,250,11
1976,Faridpur,9,156,11
1976,Faridpur,10,81,11
1976,Faridpur,11,0,11
1976,Faridpur,12,0,11
1976,Feni,1,0,12
1976,Feni,2,37,12
1976,Feni,3,47,12
1976,Feni,4,140,12
1976,Feni,5,289,12
1976,Feni,6,1002,12
1976,Feni,7,537,12
1976,Feni,8,722,12
1976,Feni,9,263,12
1976,Feni,10,147,12
1976,Feni,11,19,12
1976,Feni,12,0,12
1976,Hatiya,1,0,13
1976,Hatiya,2,26,13
1976,Hatiya,3,32,13
1976,Hatiya,4,215,13
1976,Hatiya,5,303,13
1976,Hatiya,6,732,13
1976,Hatiya,7,806,13
1976,Hatiya,8,865,13
1976,Hatiya,9,391,13
1976,Hatiya,10,213,13
1976,Hatiya,11,54,13
1976,Hatiya,12,0,13
1976,Ishurdi,1,0,14
1976,Ishurdi,2,17,14
1976,Ishurdi,3,8,14
1976,Ishurdi,4,23,14
1976,Ishurdi,5,352,14
1976,Ishurdi,6,496,14
1976,Ishurdi,7,790,14
1976,Ishurdi,8,499,14
1976,Ishurdi,9,332,14
1976,Ishurdi,10,89,14
1976,Ishurdi,11,3,14
1976,Ishurdi,12,0,14
1976,Jessore,1,0,15
1976,Jessore,2,28,15
1976,Jessore,3,21,15
1976,Jessore,4,68,15
1976,Jessore,5,141,15
1976,Jessore,6,243,15
1976,Jessore,7,253,15
1976,Jessore,8,278,15
1976,Jessore,9,132,15
1976,Jessore,10,11,15
1976,Jessore,11,4,15
1976,Jessore,12,0,15
1976,Khepupara,1,0,16
1976,Khepupara,2,0,16
1976,Khepupara,3,0,16
1976,Khepupara,4,59,16
1976,Khepupara,5,258,16
1976,Khepupara,6,413,16
1976,Khepupara,7,849,16
1976,Khepupara,8,172,16
1976,Khepupara,9,167,16
1976,Khepupara,10,315,16
1976,Khepupara,11,0,16
1976,Khepupara,12,0,16
1976,Khulna,1,0,17
1976,Khulna,2,70,17
1976,Khulna,3,0,17
1976,Khulna,4,59,17
1976,Khulna,5,288,17
1976,Khulna,6,340,17
1976,Khulna,7,305,17
1976,Khulna,8,378,17
1976,Khulna,9,363,17
1976,Khulna,10,114,17
1976,Khulna,11,11,17
1976,Khulna,12,0,17
1976,Mymensingh,1,0,22
1976,Mymensingh,2,8,22
1976,Mymensingh,3,0,22
1976,Mymensingh,4,84,22
1976,Mymensingh,5,237,22
1976,Mymensingh,6,394,22
1976,Mymensingh,7,577,22
1976,Mymensingh,8,475,22
1976,Mymensingh,9,195,22
1976,Mymensingh,10,135,22
1976,Mymensingh,11,0,22
1976,Mymensingh,12,0,22
1976,Patuakhali,1,0,23
1976,Patuakhali,2,24,23
1976,Patuakhali,3,0,23
1976,Patuakhali,4,46,23
1976,Patuakhali,5,0,23
1976,Patuakhali,6,0,23
1976,Patuakhali,7,0,23
1976,Patuakhali,8,0,23
1976,Patuakhali,9,0,23
1976,Patuakhali,10,0,23
1976,Patuakhali,11,0,23
1976,Patuakhali,12,0,23
1976,Rajshahi,1,0,24
1976,Rajshahi,2,10,24
1976,Rajshahi,3,4,24
1976,Rajshahi,4,10,24
1976,Rajshahi,5,235,24
1976,Rajshahi,6,234,24
1976,Rajshahi,7,242,24
1976,Rajshahi,8,389,24
1976,Rajshahi,9,257,24
1976,Rajshahi,10,45,24
1976,Rajshahi,11,1,24
1976,Rajshahi,12,0,24
1976,Rangamati,1,0,25
1976,Rangamati,2,0,25
1976,Rangamati,3,0,25
1976,Rangamati,4,123,25
1976,Rangamati,5,181,25
1976,Rangamati,6,874,25
1976,Rangamati,7,783,25
1976,Rangamati,8,377,25
1976,Rangamati,9,389,25
1976,Rangamati,10,160,25
1976,Rangamati,11,143,25
1976,Rangamati,12,0,25
1976,Rangpur,1,0,26
1976,Rangpur,2,0,26
1976,Rangpur,3,1,26
1976,Rangpur,4,116,26
1976,Rangpur,5,203,26
1976,Rangpur,6,427,26
1976,Rangpur,7,500,26
1976,Rangpur,8,436,26
1976,Rangpur,9,157,26
1976,Rangpur,10,54,26
1976,Rangpur,11,1,26
1976,Rangpur,12,0,26
1976,Sandwip,1,0,27
1976,Sandwip,2,0,27
1976,Sandwip,3,0,27
1976,Sandwip,4,0,27
1976,Sandwip,5,175,27
1976,Sandwip,6,866,27
1976,Sandwip,7,1064,27
1976,Sandwip,8,975,27
1976,Sandwip,9,466,27
1976,Sandwip,10,336,27
1976,Sandwip,11,44,27
1976,Sandwip,12,0,27
1976,Satkhira,1,0,28
1976,Satkhira,2,62,28
1976,Satkhira,3,0,28
1976,Satkhira,4,116,28
1976,Satkhira,5,188,28
1976,Satkhira,6,0,28
1976,Satkhira,7,418,28
1976,Satkhira,8,237,28
1976,Satkhira,9,172,28
1976,Satkhira,10,84,28
1976,Satkhira,11,18,28
1976,Satkhira,12,0,28
1976,Srimangal,1,0,30
1976,Srimangal,2,0,30
1976,Srimangal,3,0,30
1976,Srimangal,4,93,30
1976,Srimangal,5,0,30
1976,Srimangal,6,1285,30
1976,Srimangal,7,529,30
1976,Srimangal,8,267,30
1976,Srimangal,9,606,30
1976,Srimangal,10,155,30
1976,Srimangal,11,0,30
1976,Srimangal,12,0,30
1976,Sylhet,1,0,31
1976,Sylhet,2,11,31
1976,Sylhet,3,323,31
1976,Sylhet,4,97,31
1976,Sylhet,5,437,31
1976,Sylhet,6,1155,31
1976,Sylhet,7,1096,31
1976,Sylhet,8,880,31
1976,Sylhet,9,224,31
1976,Sylhet,10,260,31
1976,Sylhet,11,45,31
1976,Sylhet,12,0,31
1977,Barisal,1,9,2
1977,Barisal,2,36,2
1977,Barisal,3,0,2
1977,Barisal,4,307,2
